Site4,Date,Source,Max Temp,Min Temp,Avg Temp,HDDs,CDDs,Precipitation Water Equiv,Snowfall,Snow-Ice Depth
KROC,3-30-15,NCDC,45,31,38,27,0,0.03,1.00E-03,0
KROC,3-31-15,NCDC,42,27,34.5,30.5,0,0,0,0
KROC,04-01-15,NCDC,45,27,36,29,0,0,0,0
KROC,04-02-15,NCDC,72,33,52.5,12.5,0,0.22,0,0
KROC,04-03-15,NCDC,62,40,51,14,0,0.23,0,0
KROC,04-04-15,NCDC,42,31,36.5,28.5,0,0.05,1.00E-03,0
KROC,04-05-15,NCDC,37,32,34.5,30.5,0,0.06,1.00E-03,0
KROC,04-06-15,NCDC,54,33,43.5,21.5,0,1.00E-04,0,0
KROC,04-07-15,NCDC,46,34,40,25,0,0,0,0
KROC,04-08-15,NCDC,44,34,39,26,0,0.53,0,0
KROC,04-09-15,NCDC,61,43,52,13,0,0.09,0,0
KROC,04-10-15,NCDC,64,43,53.5,11.5,0,0.08,0,0
KROC,04-11-15,NCDC,50,36,43,22,0,0,0,0
KROC,04-12-15,NCDC,68,34,51,14,0,0,0,0
KROC,4-13-15,NCDC,84,41,62.5,2.5,0,0.26,0,0
KROC,4-14-15,NCDC,62,40,51,14,0,0,0,0
KROC,4-15-15,NCDC,60,38,49,16,0,0,0,0
KROC,4-16-15,NCDC,72,35,53.5,11.5,0,0.06,0,0
KROC,4-17-15,NCDC,67,49,58,7,0,0.12,0,0
KROC,4-18-15,NCDC,70,43,56.5,8.5,0,0,0,0
KROC,4-19-15,NCDC,62,37,49.5,15.5,0,1.00E-04,0,0
KROC,4-20-15,NCDC,71,45,58,7,0,0.9,0,0
KROC,4-21-15,NCDC,57,43,50,15,0,1.00E-04,0,0
KROC,4-22-15,NCDC,51,35,43,22,0,0.05,1.00E-03,0
KROC,4-23-15,NCDC,38,31,34.5,30.5,0,0.05,0.4,0.01
KROC,4-24-15,NCDC,43,32,37.5,27.5,0,1.00E-04,0.1,0.01
KROC,4-25-15,NCDC,50,27,38.5,26.5,0,0,0,0
KROC,4-26-15,NCDC,54,33,43.5,21.5,0,1.00E-04,0,0
KROC,4-27-15,NCDC,53,41,47,18,0,1.00E-04,0,0
KROC,4-28-15,NCDC,66,41,53.5,11.5,0,1.00E-04,0,0
KROC,4-29-15,NCDC,70,44,57,8,0,0,0,0
KROC,4-30-15,NCDC,65,43,54,11,0,0,0,0
KROC,05-01-15,NCDC,66,44,55,10,0,0,0,0
KROC,05-02-15,NCDC,73,45,59,6,0,0,0,0
KROC,05-03-15,NCDC,79,49,64,1,0,0,0,0
KROC,05-04-15,NCDC,83,54,68.5,0,3.5,1.00E-04,0,0
KROC,05-05-15,NCDC,67,51,59,6,0,0,0,0
KROC,05-06-15,NCDC,75,54,64.5,0.5,0,0,0,0
KROC,05-07-15,NCDC,78,48,63,2,0,0,0,0
KROC,05-08-15,NCDC,90,55,72.5,0,7.5,0,0,0
KROC,05-09-15,NCDC,92,65,78.5,0,13.5,0.12,0,0
KROC,05-10-15,NCDC,84,67,75.5,0,10.5,0.17,0,0
KROC,05-11-15,NCDC,79,58,68.5,0,3.5,0.53,0,0
KROC,05-12-15,NCDC,69,52,60.5,4.5,0,0.03,0,0
KROC,5-13-15,NCDC,58,44,51,14,0,0.01,0,0
KROC,5-14-15,NCDC,64,38,51,14,0,0,0,0
KROC,5-15-15,NCDC,73,47,60,5,0,0.12,0,0
KROC,5-16-15,NCDC,77,57,67,0,2,0,0,0
KROC,5-17-15,NCDC,77,59,68,0,3,0,0,0
KROC,5-18-15,NCDC,85,62,73.5,0,8.5,1.00E-04,0,0
KROC,5-19-15,NCDC,72,49,60.5,4.5,0,0,0,0
KROC,5-20-15,NCDC,59,42,50.5,14.5,0,0,0,0
KROC,5-21-15,NCDC,66,45,55.5,9.5,0,0,0,0
KROC,5-22-15,NCDC,61,41,51,14,0,0,0,0
KROC,5-23-15,NCDC,67,32,49.5,15.5,0,0,0,0
KROC,5-24-15,NCDC,81,47,64,1,0,0,0,0
KROC,5-25-15,NCDC,87,61,74,0,9,0.15,0,0
KROC,5-26-15,NCDC,84,66,75,0,10,0.07,0,0
KROC,5-27-15,NCDC,84,65,74.5,0,9.5,0.3,0,0
KROC,5-28-15,NCDC,77,59,68,0,3,0.02,0,0
KROC,5-29-15,NCDC,85,54,69.5,0,4.5,0,0,0
KROC,5-30-15,NCDC,87,65,76,0,11,0.25,0,0
KROC,5-31-15,NCDC,65,46,55.5,9.5,0,1.64,0,0
KROC,06-01-15,NCDC,53,46,49.5,15.5,0,0.19,0,0
KROC,06-02-15,NCDC,64,47,55.5,9.5,0,0.03,0,0
KROC,06-03-15,NCDC,72,42,57,8,0,0,0,0
KROC,06-04-15,NCDC,75,50,62.5,2.5,0,0,0,0
KROC,06-05-15,NCDC,81,60,70.5,0,5.5,0.55,0,0
KROC,06-06-15,NCDC,64,47,55.5,9.5,0,1.00E-04,0,0
KROC,06-07-15,NCDC,82,43,62.5,2.5,0,0.1,0,0
KROC,06-08-15,NCDC,75,66,70.5,0,5.5,0.34,0,0
KROC,06-09-15,NCDC,69,58,63.5,1.5,0,0.56,0,0
KROC,06-10-15,NCDC,81,56,68.5,0,3.5,1.58,0,0
KROC,06-11-15,NCDC,78,59,68.5,0,3.5,0,0,0
KROC,06-12-15,NCDC,83,59,71,0,6,0.22,0,0
KROC,6-13-15,NCDC,76,59,67.5,0,2.5,1.00E-04,0,0
KROC,6-14-15,NCDC,81,60,70.5,0,5.5,0.5,0,0
KROC,6-15-15,NCDC,80,65,72.5,0,7.5,0.02,0,0
KROC,6-16-15,NCDC,80,65,72.5,0,7.5,0.27,0,0
KROC,6-17-15,NCDC,74,59,66.5,0,1.5,0,0,0
KROC,6-18-15,NCDC,82,63,72.5,0,7.5,0,0,0
KROC,6-19-15,NCDC,71,54,62.5,2.5,0,1.00E-04,0,0
KROC,6-20-15,NCDC,80,50,65,0,0,0.06,0,0
KROC,6-21-15,NCDC,81,65,73,0,8,1.00E-04,0,0
KROC,6-22-15,NCDC,83,58,70.5,0,5.5,1.00E-04,0,0
KROC,6-23-15,NCDC,82,61,71.5,0,6.5,0.05,0,0
KROC,6-24-15,NCDC,78,56,67,0,2,0,0,0
KROC,6-25-15,NCDC,77,58,67.5,0,2.5,0,0,0
KROC,6-26-15,NCDC,74,60,67,0,2,0,0,0
KROC,6-27-15,NCDC,65,56,60.5,4.5,0,1.25,0,0
KROC,6-28-15,NCDC,64,56,60,5,0,0.1,0,0
KROC,6-29-15,NCDC,76,58,67,0,2,0.04,0,0
KROC,6-30-15,NCDC,76,60,68,0,3,0.34,0,0
KROC,07-01-15,NCDC,74,61,67.5,0,2.5,0.22,0,0
KROC,07-02-15,NCDC,71,54,62.5,2.5,0,0,0,0
KROC,07-03-15,NCDC,76,50,63,2,0,1.00E-04,0,0
KROC,07-04-15,NCDC,77,60,68.5,0,3.5,0,0,0
KROC,07-05-15,NCDC,81,57,69,0,4,0,0,0
KROC,07-06-15,NCDC,85,61,73,0,8,0,0,0
KROC,07-07-15,NCDC,88,66,77,0,12,0.11,0,0
KROC,07-08-15,NCDC,70,61,65.5,0,0.5,0.04,0,0
KROC,07-09-15,NCDC,67,59,63,2,0,0.31,0,0
KROC,07-10-15,NCDC,79,57,68,0,3,0,0,0
KROC,07-11-15,NCDC,83,57,70,0,5,0,0,0
KROC,07-12-15,NCDC,84,61,72.5,0,7.5,0,0,0
KROC,7-13-15,NCDC,86,65,75.5,0,10.5,0,0,0
KROC,7-14-15,NCDC,80,70,75,0,10,0.13,0,0
KROC,7-15-15,NCDC,70,55,62.5,2.5,0,1.00E-04,0,0
KROC,7-16-15,NCDC,73,50,61.5,3.5,0,0,0,0
KROC,7-17-15,NCDC,76,56,66,0,1,0.05,0,0
KROC,7-18-15,NCDC,86,71,78.5,0,13.5,1.51,0,0
KROC,7-19-15,NCDC,89,72,80.5,0,15.5,1.00E-04,0,0
KROC,7-20-15,NCDC,84,66,75,0,10,0,0,0
KROC,7-21-15,NCDC,78,61,69.5,0,4.5,0.03,0,0
KROC,7-22-15,NCDC,76,59,67.5,0,2.5,0,0,0
KROC,7-23-15,NCDC,78,54,66,0,1,1.00E-04,0,0
KROC,7-24-15,NCDC,83,55,69,0,4,0,0,0
KROC,7-25-15,NCDC,85,61,73,0,8,0.81,0,0
KROC,7-26-15,NCDC,84,66,75,0,10,0.04,0,0
KROC,7-27-15,NCDC,88,62,75,0,10,0,0,0
KROC,7-28-15,NCDC,89,66,77.5,0,12.5,0,0,0
KROC,7-29-15,NCDC,91,68,79.5,0,14.5,0,0,0
KROC,7-30-15,NCDC,85,68,76.5,0,11.5,0.17,0,0
KROC,7-31-15,NCDC,85,63,74,0,9,0.14,0,0
KROC,08-01-15,NCDC,79,62,70.5,0,5.5,0.02,0,0
KROC,08-02-15,NCDC,84,60,72,0,7,0,0,0
KROC,08-03-15,NCDC,82,65,73.5,0,8.5,0.01,0,0
KROC,08-04-15,NCDC,78,60,69,0,4,0.1,0,0
KROC,08-05-15,NCDC,75,61,68,0,3,1.00E-04,0,0
KROC,08-06-15,NCDC,76,53,64.5,0.5,0,0,0,0
KROC,08-07-15,NCDC,77,54,65.5,0,0.5,0,0,0
KROC,08-08-15,NCDC,74,53,63.5,1.5,0,0,0,0
KROC,08-09-15,NCDC,79,53,66,0,1,0,0,0
KROC,08-10-15,NCDC,84,59,71.5,0,6.5,2.38,0,0
KROC,08-11-15,NCDC,78,65,71.5,0,6.5,1.00E-04,0,0
KROC,08-12-15,NCDC,75,56,65.5,0,0.5,1.00E-04,0,0
KROC,8-13-15,NCDC,79,52,65.5,0,0.5,0,0,0
KROC,8-14-15,NCDC,82,64,73,0,8,0.11,0,0
KROC,8-15-15,NCDC,83,67,75,0,10,0.09,0,0
KROC,8-16-15,NCDC,87,65,76,0,11,0,0,0
KROC,8-17-15,NCDC,89,67,78,0,13,0,0,0
KROC,8-18-15,NCDC,86,68,77,0,12,1.00E-04,0,0
KROC,8-19-15,NCDC,88,69,78.5,0,13.5,0.02,0,0
KROC,8-20-15,NCDC,84,63,73.5,0,8.5,1.93,0,0
KROC,8-21-15,NCDC,74,61,67.5,0,2.5,0,0,0
KROC,8-22-15,NCDC,75,57,66,0,1,0,0,0
KROC,8-23-15,NCDC,79,56,67.5,0,2.5,0,0,0
KROC,8-24-15,NCDC,77,62,69.5,0,4.5,1.00E-04,0,0
KROC,8-25-15,NCDC,71,58,64.5,0.5,0,1.00E-04,0,0
KROC,8-26-15,NCDC,72,59,65.5,0,0.5,0,0,0
KROC,8-27-15,NCDC,69,53,61,4,0,0.01,0,0
KROC,8-28-15,NCDC,74,50,62,3,0,0,0,0
KROC,8-29-15,NCDC,77,56,66.5,0,1.5,0,0,0
KROC,8-30-15,NCDC,82,65,73.5,0,8.5,0,0,0
KROC,8-31-15,NCDC,84,63,73.5,0,8.5,0,0,0
KROC,09-01-15,NCDC,86,66,76,0,11,0,0,0
KROC,09-02-15,NCDC,88,64,76,0,11,0.03,0,0
KROC,09-03-15,NCDC,86,67,76.5,0,11.5,0,0,0
KROC,09-04-15,NCDC,83,63,73,0,8,0,0,0
KROC,09-05-15,NCDC,89,64,76.5,0,11.5,0,0,0
KROC,09-06-15,NCDC,88,70,79,0,14,0,0,0
KROC,09-07-15,NCDC,91,69,80,0,15,0,0,0
KROC,09-08-15,NCDC,92,71,81.5,0,16.5,1.00E-04,0,0
KROC,09-09-15,NCDC,84,67,75.5,0,10.5,0.52,0,0
KROC,09-10-15,NCDC,74,56,65,0,0,0,0,0
KROC,09-11-15,NCDC,76,53,64.5,0.5,0,1.00E-04,0,0
KROC,09-12-15,NCDC,65,58,61.5,3.5,0,1.59,0,0
KROC,9-13-15,NCDC,58,54,56,9,0,0.3,0,0
KROC,9-14-15,NCDC,73,52,62.5,2.5,0,0,0,0
KROC,9-15-15,NCDC,82,51,66.5,0,1.5,0,0,0
KROC,9-16-15,NCDC,84,58,71,0,6,0,0,0
KROC,9-17-15,NCDC,84,60,72,0,7,0,0,0
KROC,9-18-15,NCDC,83,59,71,0,6,0.01,0,0
KROC,9-19-15,NCDC,79,60,69.5,0,4.5,0.21,0,0
KROC,9-20-15,NCDC,65,50,57.5,7.5,0,0,0,0
KROC,9-21-15,NCDC,68,45,56.5,8.5,0,0,0,0
KROC,9-22-15,NCDC,76,49,62.5,2.5,0,1.00E-04,0,0
KROC,9-23-15,NCDC,75,51,63,2,0,0,0,0
KROC,9-24-15,NCDC,75,52,63.5,1.5,0,0,0,0
KROC,9-25-15,NCDC,72,53,62.5,2.5,0,0,0,0
KROC,9-26-15,NCDC,72,50,61,4,0,0,0,0
KROC,9-27-15,NCDC,78,54,66,0,1,0,0,0
KROC,9-28-15,NCDC,74,63,68.5,0,3.5,0.17,0,0
KROC,9-29-15,NCDC,73,59,66,0,1,0.62,0,0
KROC,9-30-15,NCDC,59,53,56,9,0,0.62,0,0
KROC,10-01-15,NCDC,56,48,52,13,0,0,0,0
KROC,10-02-15,NCDC,51,45,48,17,0,0,0,0
KROC,10-03-15,NCDC,50,42,46,19,0,0.01,0,0
KROC,10-04-15,NCDC,63,46,54.5,10.5,0,1.00E-04,0,0
KROC,10-05-15,NCDC,69,43,56,9,0,0,0,0
KROC,10-06-15,NCDC,62,53,57.5,7.5,0,1.00E-04,0,0
KROC,10-07-15,NCDC,70,48,59,6,0,1.00E-04,0,0
KROC,10-08-15,NCDC,62,48,55,10,0,0.02,0,0
KROC,10-09-15,NCDC,65,46,55.5,9.5,0,0.74,0,0
KROC,10-10-15,NCDC,60,40,50,15,0,0,0,0
KROC,10-11-15,NCDC,73,45,59,6,0,0,0,0
KROC,10-12-15,NCDC,78,54,66,0,1,0,0,0
KROC,10-13-15,NCDC,66,56,61,4,0,0.06,0,0
KROC,10-14-15,NCDC,57,42,49.5,15.5,0,0.05,0,0
KROC,10-15-15,NCDC,65,39,52,13,0,0.13,0,0
KROC,10-16-15,NCDC,57,40,48.5,16.5,0,0.29,0,0
KROC,10-17-15,NCDC,45,33,39,26,0,0.06,1.00E-03,0
KROC,10-18-15,NCDC,43,32,37.5,27.5,0,1.00E-04,1.00E-03,0
KROC,10-19-15,NCDC,58,30,44,21,0,0,0,0
KROC,10-20-15,NCDC,68,55,61.5,3.5,0,0.01,0,0
KROC,10-21-15,NCDC,65,52,58.5,6.5,0,0.01,0,0
KROC,10-22-15,NCDC,65,48,56.5,8.5,0,0.1,0,0
KROC,10-23-15,NCDC,50,34,42,23,0,0,0,0
KROC,10-24-15,NCDC,58,39,48.5,16.5,0,0.15,0,0
KROC,10-25-15,NCDC,57,43,50,15,0,0.14,0,0
KROC,10-26-15,NCDC,51,32,41.5,23.5,0,0,0,0
KROC,10-27-15,NCDC,55,32,43.5,21.5,0,0,0,0
KROC,10-28-15,NCDC,64,46,55,10,0,0.95,0,0
KROC,10-29-15,NCDC,62,43,52.5,12.5,0,0.05,0,0
KROC,10-30-15,NCDC,50,32,41,24,0,1.00E-04,0,0
KROC,10-31-15,NCDC,52,31,41.5,23.5,0,0.01,0,0
KROC,11-01-15,NCDC,62,48,55,10,0,0.01,0,0
KROC,11-02-15,NCDC,61,40,50.5,14.5,0,0,0,0
KROC,11-03-15,NCDC,72,46,59,6,0,0,0,0
KROC,11-04-15,NCDC,78,41,59.5,5.5,0,0,0,0
KROC,11-05-15,NCDC,75,54,64.5,0.5,0,0.03,0,0
KROC,11-06-15,NCDC,72,53,62.5,2.5,0,0.03,0,0
KROC,11-07-15,NCDC,54,42,48,17,0,1.00E-04,0,0
KROC,11-08-15,NCDC,51,37,44,21,0,0,0,0
KROC,11-09-15,NCDC,58,32,45,20,0,0,0,0
KROC,11-10-15,NCDC,55,35,45,20,0,0.35,0,0
KROC,11-11-15,NCDC,53,44,48.5,16.5,0,0.02,0,0
KROC,11-12-15,NCDC,61,38,49.5,15.5,0,0.09,0,0
KROC,11-13-15,NCDC,52,39,45.5,19.5,0,0.02,0,0
KROC,11-14-15,NCDC,43,34,38.5,26.5,0,0.08,1.00E-03,0
KROC,11-15-15,NCDC,59,34,46.5,18.5,0,0,0,0
KROC,11-16-15,NCDC,56,35,45.5,19.5,0,0,0,0
KROC,11-17-15,NCDC,56,32,44,21,0,0,0,0
KROC,11-18-15,NCDC,62,47,54.5,10.5,0,0,0,0
KROC,11-19-15,NCDC,68,50,59,6,0,0.02,0,0
KROC,11-20-15,NCDC,50,28,39,26,0,0,0,0
KROC,11-21-15,NCDC,48,29,38.5,26.5,0,0,0,0
KROC,11-22-15,NCDC,49,29,39,26,0,0.05,0.6,0
KROC,11-23-15,NCDC,38,24,31,34,0,0.01,0.3,1
KROC,11-24-15,NCDC,42,29,35.5,29.5,0,0.03,0.3,0.01
KROC,11-25-15,NCDC,51,25,38,27,0,0,0,0
KROC,11-26-15,NCDC,61,44,52.5,12.5,0,0,0,0
KROC,11-27-15,NCDC,65,40,52.5,12.5,0,0.19,0,0
KROC,11-28-15,NCDC,40,32,36,29,0,0.04,1.00E-03,0
KROC,11-29-15,NCDC,39,28,33.5,31.5,0,0,0,0
KROC,11-30-15,NCDC,43,31,37,28,0,0,0,0
KROC,12-01-15,NCDC,54,40,47,18,0,0.13,0,0
KROC,12-02-15,NCDC,51,38,44.5,20.5,0,0.39,0,0
KROC,12-03-15,NCDC,43,37,40,25,0,0.06,1.00E-03,0
KROC,12-04-15,NCDC,42,37,39.5,25.5,0,0,0,0
KROC,12-05-15,NCDC,49,29,39,26,0,0,0,0
KROC,12-06-15,NCDC,47,27,37,28,0,0,0,0
KROC,12-07-15,NCDC,41,27,34,31,0,0,0,0
KROC,12-08-15,NCDC,44,33,38.5,26.5,0,0,0,0
KROC,12-09-15,NCDC,55,36,45.5,19.5,0,1.00E-04,0,0
KROC,12-10-15,NCDC,55,40,47.5,17.5,0,0,0,0
KROC,12-11-15,NCDC,62,41,51.5,13.5,0,1.00E-04,0,0
KROC,12-12-15,NCDC,51,32,41.5,23.5,0,0.02,0,0
KROC,12-13-15,NCDC,51,44,47.5,17.5,0,1.00E-04,0,0
KROC,12-14-15,NCDC,69,47,58,7,0,0.11,0,0
KROC,12-15-15,NCDC,53,40,46.5,18.5,0,0,0,0
KROC,12-16-15,NCDC,47,37,42,23,0,1.00E-04,0,0
KROC,12-17-15,NCDC,51,40,45.5,19.5,0,0.13,0,0
KROC,12-18-15,NCDC,40,31,35.5,29.5,0,1.00E-04,1.00E-03,0
KROC,12-19-15,NCDC,33,27,30,35,0,1.00E-04,1.00E-03,0
KROC,12-20-15,NCDC,41,25,33,32,0,0,0,0
KROC,12-21-15,NCDC,53,41,47,18,0,1.00E-04,0,0
KROC,12-22-15,NCDC,56,44,50,15,0,0.51,0,0
KROC,12-23-15,NCDC,64,37,50.5,14.5,0,0.05,0,0
KROC,12-24-15,NCDC,68,38,53,12,0,0,0,0
KROC,12-25-15,NCDC,50,33,41.5,23.5,0,0.03,0,0
KROC,12-26-15,NCDC,47,28,37.5,27.5,0,0.07,0,0
KROC,12-27-15,NCDC,50,35,42.5,22.5,0,0.41,0,0
KROC,12-28-15,NCDC,35,24,29.5,35.5,0,0.55,2,0
KROC,12-29-15,NCDC,44,30,37,28,0,0.15,0.2,2
KROC,12-30-15,NCDC,44,37,40.5,24.5,0,0.1,0,
KROC,12-31-15,NCDC,37,33,35,30,0,0.02,0.1,0
KROC,01-01-16,NCDC,33,23,28,37,0,0.03,0.6,0.01
KROC,01-02-16,NCDC,33,24,28.5,36.5,0,1.00E-04,1.00E-03,0
KROC,01-03-16,NCDC,37,19,28,37,0,0.02,0.4,0
KROC,01-04-16,NCDC,19,10,14.5,50.5,0,0.03,1.1,1
KROC,01-05-16,NCDC,23,13,18,47,0,1.00E-04,1.00E-03,1
KROC,01-06-16,NCDC,39,20,29.5,35.5,0,0,0,0.01
KROC,01-07-16,NCDC,41,20,30.5,34.5,0,0,0,0
KROC,01-08-16,NCDC,40,18,29,36,0,0.12,0,0
KROC,01-09-16,NCDC,49,40,44.5,20.5,0,1.00E-04,0,0
KROC,01-10-16,NCDC,51,25,38,27,0,0.48,0.1,0
KROC,01-11-16,NCDC,25,17,21,44,0,0.02,0.5,0.01
KROC,01-12-16,NCDC,33,16,24.5,40.5,0,0.04,0.8,0.01
KROC,1-13-16,NCDC,22,16,19,46,0,0.04,0.9,1
KROC,1-14-16,NCDC,27,16,21.5,43.5,0,0.05,0.8,1
KROC,1-15-16,NCDC,49,23,36,29,0,0,0,2
KROC,1-16-16,NCDC,43,30,36.5,28.5,0,0.12,1.00E-03,0
KROC,1-17-16,NCDC,35,13,24,41,0,0.08,1.9,0
KROC,1-18-16,NCDC,21,13,17,48,0,0.12,4,2
KROC,1-19-16,NCDC,24,13,18.5,46.5,0,0.04,1.1,5
KROC,1-20-16,NCDC,28,21,24.5,40.5,0,0.03,0.8,4
KROC,1-21-16,NCDC,26,8,17,48,0,0.11,3.7,5
KROC,1-22-16,NCDC,25,6,15.5,49.5,0,0.04,1.2,5
KROC,1-23-16,NCDC,24,8,16,49,0,1.00E-04,0.2,5
KROC,1-24-16,NCDC,29,5,17,48,0,0,0,4
KROC,1-25-16,NCDC,40,23,31.5,33.5,0,0,0,3
KROC,1-26-16,NCDC,50,35,42.5,22.5,0,1.00E-04,0,2
KROC,1-27-16,NCDC,36,30,33,32,0,0.03,0.9,0.01
KROC,1-28-16,NCDC,42,29,35.5,29.5,0,1.00E-04,1.00E-03,1
KROC,1-29-16,NCDC,36,22,29,36,0,0.12,1.2,0.01
KROC,1-30-16,NCDC,50,19,34.5,30.5,0,1.00E-04,0,0
KROC,1-31-16,NCDC,58,33,45.5,19.5,0,1.00E-04,0,0
KROC,02-01-16,NCDC,60,31,45.5,19.5,0,1.00E-04,0,0
KROC,02-02-16,NCDC,42,29,35.5,29.5,0,0.02,0,0
KROC,02-03-16,NCDC,59,40,49.5,15.5,0,0.74,0,0
KROC,02-04-16,NCDC,42,33,37.5,27.5,0,1.00E-04,1.00E-03,0
KROC,02-05-16,NCDC,35,26,30.5,34.5,0,0.04,1,1
KROC,02-06-16,NCDC,38,27,32.5,32.5,0,1.00E-04,1.00E-03,0.01
KROC,02-07-16,NCDC,47,26,36.5,28.5,0,0,0,0
KROC,02-08-16,NCDC,43,33,38,27,0,0.03,0.2,0
KROC,02-09-16,NCDC,41,32,36.5,28.5,0,0.01,0.1,0.01
KROC,02-10-16,NCDC,33,17,25,40,0,0.05,0.9,0.01
KROC,02-11-16,NCDC,17,10,13.5,51.5,0,0.05,1.6,1
KROC,02-12-16,NCDC,27,9,18,47,0,0.06,1.4,1
KROC,2-13-16,NCDC,19,-4,7.5,57.5,0,0.03,1.7,2
KROC,2-14-16,NCDC,8,-12,-2,67,0,1.00E-04,1.00E-03,4
KROC,2-15-16,NCDC,28,2,15,50,0,0.01,0.1,2
KROC,2-16-16,NCDC,32,27,29.5,35.5,0,1.47,18.3,7
KROC,2-17-16,NCDC,32,19,25.5,39.5,0,0.05,0.8,15
KROC,2-18-16,NCDC,23,4,13.5,51.5,0,1.00E-04,0.1,14
KROC,2-19-16,NCDC,40,2,21,44,0,0.02,1.00E-03,12
KROC,2-20-16,NCDC,57,39,48,17,0,0.15,0,8
KROC,2-21-16,NCDC,42,29,35.5,29.5,0,0,0,4
KROC,2-22-16,NCDC,32,19,25.5,39.5,0,1.00E-04,1.00E-03,3
KROC,2-23-16,NCDC,37,16,26.5,38.5,0,0,0,2
KROC,2-24-16,NCDC,37,33,35,30,0,0.86,1.00E-03,1
KROC,2-25-16,NCDC,43,26,34.5,30.5,0,0.15,1.3,0.01
KROC,2-26-16,NCDC,27,17,22,43,0,0.02,0.5,1
KROC,2-27-16,NCDC,42,19,30.5,34.5,0,0,0,1
KROC,2-28-16,NCDC,62,38,50,15,0,0,0,0
KROC,2-29-16,NCDC,57,24,40.5,24.5,0,0.02,1.00E-03,0
KROC,03-01-16,NCDC,31,22,26.5,38.5,0,0.01,0.4,0
KROC,03-02-16,NCDC,32,18,25,40,0,0.12,1.8,0.01
KROC,03-03-16,NCDC,28,17,22.5,42.5,0,1.00E-04,1.00E-03,1
KROC,03-04-16,NCDC,33,19,26,39,0,1.00E-04,1.00E-03,0.01
KROC,03-05-16,NCDC,32,16,24,41,0,1.00E-04,1.00E-03,0
KROC,03-06-16,NCDC,40,18,29,36,0,0,0,0
KROC,03-07-16,NCDC,58,31,44.5,20.5,0,0,0,0
KROC,03-08-16,NCDC,70,34,52,13,0,0,0,0
KROC,03-09-16,NCDC,75,45,60,5,0,1.00E-04,0,0
KROC,03-10-16,NCDC,63,46,54.5,10.5,0,0.31,0,0
KROC,03-11-16,NCDC,46,31,38.5,26.5,0,0,0,0
KROC,03-12-16,NCDC,64,29,46.5,18.5,0,0,0,0
KROC,3-13-16,NCDC,47,36,41.5,23.5,0,0.03,0,0
KROC,3-14-16,NCDC,54,42,48,17,0,0.06,0,0
KROC,3-15-16,NCDC,52,45,48.5,16.5,0,0.01,0,0
KROC,3-16-16,NCDC,61,42,51.5,13.5,0,0.38,0,0
KROC,3-17-16,NCDC,57,39,48,17,0,0.03,0,0
KROC,3-18-16,NCDC,42,31,36.5,28.5,0,0.02,1.00E-03,0
KROC,3-19-16,NCDC,34,23,28.5,36.5,0,0,0,0
KROC,3-20-16,NCDC,39,18,28.5,36.5,0,0,0,0
KROC,3-21-16,NCDC,41,21,31,34,0,0.01,0.4,0
KROC,3-22-16,NCDC,52,25,38.5,26.5,0,0.02,0,0
KROC,3-23-16,NCDC,50,33,41.5,23.5,0,0.29,0.6,0
KROC,3-24-16,NCDC,44,32,38,27,0,0.13,1.00E-03,0
KROC,3-25-16,NCDC,52,28,40,25,0,0.09,0,0
KROC,3-26-16,NCDC,45,24,34.5,30.5,0,0,0,0
KROC,3-27-16,NCDC,70,28,49,16,0,0,0,0
KROC,3-28-16,NCDC,57,38,47.5,17.5,0,0.23,0,0
KROC,3-29-16,NCDC,43,29,36,29,0,0,0,0
KROC,3-30-16,NCDC,66,29,47.5,17.5,0,0,0,0
KROC,3-31-16,NCDC,68,53,60.5,4.5,0,0.08,0,0
KROC,04-01-16,NCDC,67,40,53.5,11.5,0,0.02,0,0
KROC,04-02-16,NCDC,46,31,38.5,26.5,0,0.18,0.7,0
KROC,04-03-16,NCDC,31,22,26.5,38.5,0,0.23,5,1
KROC,04-04-16,NCDC,28,18,23,42,0,0.18,1.7,5
KROC,04-05-16,NCDC,32,14,23,42,0,1.00E-04,1.00E-03,3
KROC,04-06-16,NCDC,50,22,36,29,0,1.00E-04,1.00E-03,1
KROC,04-07-16,NCDC,52,36,44,21,0,0.01,0,0
KROC,04-08-16,NCDC,39,28,33.5,31.5,0,0.02,0.4,0.01
KROC,04-09-16,NCDC,35,26,30.5,34.5,0,1.00E-04,0.1,0
KROC,04-10-16,NCDC,39,21,30,35,0,0.11,0.9,0
KROC,04-11-16,NCDC,55,35,45,20,0,0.11,0,0
KROC,04-12-16,NCDC,46,30,38,27,0,0.01,0,0
KROC,4-13-16,NCDC,44,25,34.5,30.5,0,0,0,0
KROC,4-14-16,NCDC,50,25,37.5,27.5,0,0,0,0
KROC,4-15-16,NCDC,63,29,46,19,0,0,0,0
KROC,4-16-16,NCDC,66,34,50,15,0,0,0,0
KROC,4-17-16,NCDC,71,38,54.5,10.5,0,0,0,0
KROC,4-18-16,NCDC,75,40,57.5,7.5,0,0,0,0
KROC,4-19-16,NCDC,62,44,53,12,0,1.00E-04,0,0
KROC,4-20-16,NCDC,60,35,47.5,17.5,0,0,0,0
KROC,4-21-16,NCDC,77,37,57,8,0,0.03,0,0
KROC,4-22-16,NCDC,72,46,59,6,0,1.00E-04,0,0
KROC,4-23-16,NCDC,53,40,46.5,18.5,0,1.00E-04,0,0
